cm-1;%T
882,00;70,83
881,00;69,40
880,00;68,40
879,00;67,98
878,00;68,17
877,00;68,97
876,00;70,26
875,00;71,89
874,00;73,69
873,00;75,48
872,00;77,13
871,00;78,56
870,00;79,77
869,00;80,76
868,00;81,54
867,00;82,15
866,00;82,63
865,00;82,99
864,00;83,27
863,00;83,47
862,00;83,64
861,00;83,75
860,00;83,82
859,00;83,87
858,00;83,89
857,00;83,89
856,00;83,86
855,00;83,82
854,00;83,78
853,00;83,72
852,00;83,65
851,00;83,58
850,00;83,51
849,00;83,44
848,00;83,35
847,00;83,26
846,00;83,17
845,00;83,07
844,00;82,96
843,00;82,86
842,00;82,77
841,00;82,67
840,00;82,56
839,00;82,44
838,00;82,32
837,00;82,20
836,00;82,08
835,00;81,96
834,00;81,84
833,00;81,72
832,00;81,59
831,00;81,46
830,00;81,34
829,00;81,21
828,00;81,07
827,00;80,94
826,00;80,81
825,00;80,66
824,00;80,50
823,00;80,32
822,00;80,12
821,00;79,91
820,00;79,69
819,00;79,48
818,00;79,28
817,00;79,08
816,00;78,89
815,00;78,71
814,00;78,53
813,00;78,33
812,00;78,10
811,00;77,85
810,00;77,59
809,00;77,32
808,00;77,06
807,00;76,81
806,00;76,60
805,00;76,43
804,00;76,29
803,00;76,21
802,00;76,16
801,00;76,13
800,00;76,11
799,00;76,08
798,00;76,05
797,00;76,01
796,00;75,95
795,00;75,88
794,00;75,81
793,00;75,72
792,00;75,61
791,00;75,50
790,00;75,38
789,00;75,26
788,00;75,14
787,00;75,01
786,00;74,89
785,00;74,77
784,00;74,64
783,00;74,50
782,00;74,37
781,00;74,23
780,00;74,09
779,00;73,96
778,00;73,85
777,00;73,72
776,00;73,58
775,00;73,45
774,00;73,32
773,00;73,20
772,00;73,08
771,00;72,95
770,00;72,83
769,00;72,69
768,00;72,54
767,00;72,39
766,00;72,25
765,00;72,12
764,00;71,99
763,00;71,87
762,00;71,76
761,00;71,63
760,00;71,50
759,00;71,37
758,00;71,24
757,00;71,11
756,00;70,97
755,00;70,84
754,00;70,71
753,00;70,58
752,00;70,45
751,00;70,32
750,00;70,21
749,00;70,09
748,00;69,96
747,00;69,84
746,00;69,72
745,00;69,60
744,00;69,46
743,00;69,33
742,00;69,20
741,00;69,08
740,00;68,95
739,00;68,83
738,00;68,71
737,00;68,58
736,00;68,45
735,00;68,32
734,00;68,20
733,00;68,06
732,00;67,90
731,00;67,74
730,00;67,60
729,00;67,48
728,00;67,37
727,00;67,26
726,00;67,16
725,00;67,04
724,00;66,92
723,00;66,79
722,00;66,66
721,00;66,52
720,00;66,38
719,00;66,28
718,00;66,21
717,00;66,16
716,00;66,09
715,00;66,01
714,00;65,93
713,00;65,84
712,00;65,75
711,00;65,66
710,00;65,58
709,00;65,49
708,00;65,39
707,00;65,29
706,00;65,19
705,00;65,10
704,00;65,00
703,00;64,90
702,00;64,82
701,00;64,74
700,00;64,64
699,00;64,54
698,00;64,45
697,00;64,37
696,00;64,28
695,00;64,20
694,00;64,13
693,00;64,04
692,00;63,94
691,00;63,85
690,00;63,77
689,00;63,69
688,00;63,60
687,00;63,51
686,00;63,43
685,00;63,35
684,00;63,26
683,00;63,19
682,00;63,11
681,00;63,03
680,00;62,94
679,00;62,86
678,00;62,78
677,00;62,70
676,00;62,61
675,00;62,52
674,00;62,44
673,00;62,38
672,00;62,34
671,00;62,34
670,00;62,37
669,00;62,38
668,00;62,30
667,00;62,13
666,00;61,98
665,00;61,86
664,00;61,74
663,00;61,65
662,00;61,58
661,00;61,52
660,00;61,44
659,00;61,37
658,00;61,32
657,00;61,27
656,00;61,20
655,00;61,15
654,00;61,12
653,00;61,08
652,00;61,02
651,00;60,96
650,00;60,92
649,00;60,87
648,00;60,80
647,00;60,73
646,00;60,67
645,00;60,60
644,00;60,52
643,00;60,46
642,00;60,43
641,00;60,39
640,00;60,34
639,00;60,29
638,00;60,26
637,00;60,21
636,00;60,15
635,00;60,11
634,00;60,09
633,00;60,06
632,00;60,01
631,00;59,96
630,00;59,92
629,00;59,89
628,00;59,85
627,00;59,82
626,00;59,81
625,00;59,80
624,00;59,75
623,00;59,70
622,00;59,65
621,00;59,62
620,00;59,58
619,00;59,56
618,00;59,57
617,00;59,57
616,00;59,55
615,00;59,52
614,00;59,49
613,00;59,45
612,00;59,39
611,00;59,36
610,00;59,35
609,00;59,35
608,00;59,34
607,00;59,34
606,00;59,34
605,00;59,34
604,00;59,31
603,00;59,29
602,00;59,27
601,00;59,25
600,00;59,22
599,00;59,21
598,00;59,22
597,00;59,21
596,00;59,18
595,00;59,17
594,00;59,18
593,00;59,18
592,00;59,16
591,00;59,14
590,00;59,15
589,00;59,17
588,00;59,16
587,00;59,16
586,00;59,18
585,00;59,18
584,00;59,16
583,00;59,15
582,00;59,16
581,00;59,16
580,00;59,15
579,00;59,15
578,00;59,17
577,00;59,19
576,00;59,18
575,00;59,18
574,00;59,18
573,00;59,17
572,00;59,15
571,00;59,13
570,00;59,15
569,00;59,15
568,00;59,13
567,00;59,13
566,00;59,17
565,00;59,19
564,00;59,19
563,00;59,20
562,00;59,23
561,00;59,25
560,00;59,25
559,00;59,26
558,00;59,30
557,00;59,32
556,00;59,32
555,00;59,33
554,00;59,37
553,00;59,39
552,00;59,39
551,00;59,39
550,00;59,41
549,00;59,42
548,00;59,39
547,00;59,38
546,00;59,40
545,00;59,42
544,00;59,43
543,00;59,46
542,00;59,50
541,00;59,53
540,00;59,54
539,00;59,55
538,00;59,60
537,00;59,65
536,00;59,67
535,00;59,70
534,00;59,74
533,00;59,76
532,00;59,76
531,00;59,76
530,00;59,79
529,00;59,80
528,00;59,79
527,00;59,80
526,00;59,84
525,00;59,88
524,00;59,90
523,00;59,93
522,00;59,97
521,00;60,00
520,00;59,99
519,00;59,99
518,00;60,02
517,00;60,04
516,00;60,05
515,00;60,09
514,00;60,16
513,00;60,23
512,00;60,27
511,00;60,32
510,00;60,37
509,00;60,39
508,00;60,37
507,00;60,37
506,00;60,41
505,00;60,45
504,00;60,48
503,00;60,52
502,00;60,58
501,00;60,61
500,00;60,60
499,00;60,61
498,00;60,66
497,00;60,70
496,00;60,73
495,00;60,76
494,00;60,83
493,00;60,87
492,00;60,88
491,00;60,89
490,00;60,95
489,00;60,99
488,00;61,02
487,00;61,04
486,00;61,10
485,00;61,16
484,00;61,18
483,00;61,22
482,00;61,30
481,00;61,35
480,00;61,37
479,00;61,40
478,00;61,48
477,00;61,57
476,00;61,61
475,00;61,65
474,00;61,70
473,00;61,74
472,00;61,74
471,00;61,73
470,00;61,75
469,00;61,75
468,00;61,73
467,00;61,74
466,00;61,80
465,00;61,86
464,00;61,86
463,00;61,87
462,00;61,93
461,00;61,99
460,00;62,00
459,00;62,00
458,00;62,04
457,00;62,07
456,00;62,03
455,00;61,98
454,00;61,96
453,00;61,93
452,00;61,87
451,00;61,84
450,00;61,85
449,00;61,81
448,00;61,66
447,00;61,50
446,00;61,41
445,00;61,30
444,00;61,11
443,00;60,90
442,00;60,72
441,00;60,52
440,00;60,25
439,00;59,99
438,00;59,80
437,00;59,61
436,00;59,39
435,00;59,24
434,00;59,20
433,00;59,18
432,00;59,15
431,00;59,22
430,00;59,43
429,00;59,62
428,00;59,72
427,00;59,88
426,00;60,22
425,00;60,62
424,00;60,94
423,00;61,24
422,00;61,58
421,00;61,87
420,00;62,05
419,00;62,31
418,00;62,73
417,00;63,02
416,00;63,12
415,00;63,23
414,00;63,50
413,00;63,74
412,00;63,83
411,00;63,92
410,00;64,19
409,00;64,51
408,00;64,72
407,00;64,90
406,00;65,11
405,00;65,19
404,00;65,08
403,00;65,05
402,00;65,28
401,00;65,58
400,00;65,73
