cm-1;%T
882,00;92,39
881,00;92,46
880,00;92,52
879,00;92,57
878,00;92,61
877,00;92,65
876,00;92,68
875,00;92,71
874,00;92,75
873,00;92,80
872,00;92,83
871,00;92,87
870,00;92,91
869,00;92,95
868,00;92,97
867,00;92,99
866,00;93,00
865,00;93,01
864,00;93,02
863,00;93,02
862,00;93,02
861,00;93,01
860,00;92,99
859,00;92,96
858,00;92,95
857,00;92,94
856,00;92,93
855,00;92,93
854,00;92,95
853,00;92,97
852,00;92,98
851,00;92,99
850,00;93,00
849,00;93,02
848,00;93,02
847,00;93,02
846,00;93,00
845,00;92,98
844,00;92,95
843,00;92,93
842,00;92,90
841,00;92,87
840,00;92,83
839,00;92,77
838,00;92,72
837,00;92,68
836,00;92,63
835,00;92,61
834,00;92,60
833,00;92,60
832,00;92,60
831,00;92,60
830,00;92,61
829,00;92,61
828,00;92,60
827,00;92,58
826,00;92,57
825,00;92,57
824,00;92,55
823,00;92,52
822,00;92,50
821,00;92,47
820,00;92,44
819,00;92,43
818,00;92,43
817,00;92,43
816,00;92,42
815,00;92,42
814,00;92,42
813,00;92,42
812,00;92,41
811,00;92,40
810,00;92,40
809,00;92,38
808,00;92,36
807,00;92,35
806,00;92,34
805,00;92,34
804,00;92,32
803,00;92,30
802,00;92,29
801,00;92,27
800,00;92,25
799,00;92,22
798,00;92,21
797,00;92,19
796,00;92,17
795,00;92,15
794,00;92,12
793,00;92,09
792,00;92,05
791,00;92,01
790,00;91,99
789,00;91,96
788,00;91,92
787,00;91,89
786,00;91,86
785,00;91,82
784,00;91,78
783,00;91,74
782,00;91,70
781,00;91,67
780,00;91,62
779,00;91,59
778,00;91,57
777,00;91,56
776,00;91,54
775,00;91,52
774,00;91,50
773,00;91,48
772,00;91,45
771,00;91,42
770,00;91,40
769,00;91,36
768,00;91,31
767,00;91,27
766,00;91,24
765,00;91,21
764,00;91,18
763,00;91,16
762,00;91,15
761,00;91,13
760,00;91,09
759,00;91,05
758,00;91,01
757,00;91,00
756,00;90,98
755,00;90,98
754,00;91,00
753,00;91,00
752,00;90,99
751,00;90,98
750,00;90,97
749,00;90,96
748,00;90,94
747,00;90,91
746,00;90,89
745,00;90,86
744,00;90,82
743,00;90,77
742,00;90,74
741,00;90,70
740,00;90,66
739,00;90,61
738,00;90,57
737,00;90,53
736,00;90,48
735,00;90,42
734,00;90,38
733,00;90,32
732,00;90,25
731,00;90,18
730,00;90,11
729,00;90,04
728,00;89,97
727,00;89,89
726,00;89,81
725,00;89,73
724,00;89,64
723,00;89,56
722,00;89,49
721,00;89,42
720,00;89,36
719,00;89,30
718,00;89,26
717,00;89,22
716,00;89,16
715,00;89,10
714,00;89,07
713,00;89,03
712,00;88,98
711,00;88,93
710,00;88,89
709,00;88,85
708,00;88,81
707,00;88,76
706,00;88,73
705,00;88,69
704,00;88,64
703,00;88,58
702,00;88,54
701,00;88,49
700,00;88,45
699,00;88,42
698,00;88,41
697,00;88,40
696,00;88,40
695,00;88,39
694,00;88,38
693,00;88,37
692,00;88,34
691,00;88,32
690,00;88,31
689,00;88,29
688,00;88,25
687,00;88,21
686,00;88,17
685,00;88,13
684,00;88,07
683,00;87,99
682,00;87,91
681,00;87,82
680,00;87,70
679,00;87,59
678,00;87,48
677,00;87,36
676,00;87,23
675,00;87,09
674,00;86,94
673,00;86,81
672,00;86,69
671,00;86,61
670,00;86,57
669,00;86,53
668,00;86,44
667,00;86,30
666,00;86,19
665,00;86,10
664,00;86,02
663,00;85,96
662,00;85,94
661,00;85,94
660,00;85,93
659,00;85,93
658,00;85,96
657,00;85,98
656,00;85,98
655,00;85,98
654,00;85,99
653,00;85,98
652,00;85,95
651,00;85,91
650,00;85,89
649,00;85,87
648,00;85,82
647,00;85,77
646,00;85,72
645,00;85,68
644,00;85,63
643,00;85,59
642,00;85,57
641,00;85,54
640,00;85,49
639,00;85,44
638,00;85,41
637,00;85,39
636,00;85,35
635,00;85,31
634,00;85,28
633,00;85,25
632,00;85,20
631,00;85,15
630,00;85,13
629,00;85,09
628,00;85,04
627,00;84,98
626,00;84,93
625,00;84,86
624,00;84,76
623,00;84,67
622,00;84,60
621,00;84,53
620,00;84,43
619,00;84,34
618,00;84,29
617,00;84,26
616,00;84,21
615,00;84,16
614,00;84,11
613,00;84,05
612,00;83,97
611,00;83,91
610,00;83,88
609,00;83,86
608,00;83,84
607,00;83,84
606,00;83,86
605,00;83,87
604,00;83,83
603,00;83,80
602,00;83,78
601,00;83,76
600,00;83,71
599,00;83,66
598,00;83,63
597,00;83,60
596,00;83,54
595,00;83,49
594,00;83,47
593,00;83,44
592,00;83,41
591,00;83,39
590,00;83,39
589,00;83,40
588,00;83,40
587,00;83,41
586,00;83,44
585,00;83,45
584,00;83,44
583,00;83,42
582,00;83,44
581,00;83,46
580,00;83,45
579,00;83,43
578,00;83,44
577,00;83,46
576,00;83,45
575,00;83,43
574,00;83,41
573,00;83,38
572,00;83,32
571,00;83,29
570,00;83,28
569,00;83,26
568,00;83,19
567,00;83,12
566,00;83,07
565,00;82,99
564,00;82,85
563,00;82,70
562,00;82,58
561,00;82,49
560,00;82,39
559,00;82,34
558,00;82,36
557,00;82,39
556,00;82,40
555,00;82,42
554,00;82,48
553,00;82,54
552,00;82,57
551,00;82,60
550,00;82,65
549,00;82,68
548,00;82,67
547,00;82,67
546,00;82,71
545,00;82,74
544,00;82,75
543,00;82,74
542,00;82,74
541,00;82,73
540,00;82,69
539,00;82,67
538,00;82,70
537,00;82,74
536,00;82,75
535,00;82,75
534,00;82,76
533,00;82,77
532,00;82,74
531,00;82,71
530,00;82,71
529,00;82,70
528,00;82,69
527,00;82,70
526,00;82,74
525,00;82,76
524,00;82,72
523,00;82,69
522,00;82,71
521,00;82,74
520,00;82,74
519,00;82,75
518,00;82,78
517,00;82,82
516,00;82,84
515,00;82,87
514,00;82,94
513,00;83,01
512,00;83,04
511,00;83,06
510,00;83,11
509,00;83,15
508,00;83,16
507,00;83,19
506,00;83,26
505,00;83,34
504,00;83,39
503,00;83,42
502,00;83,45
501,00;83,45
500,00;83,40
499,00;83,39
498,00;83,43
497,00;83,49
496,00;83,50
495,00;83,50
494,00;83,52
493,00;83,54
492,00;83,53
491,00;83,54
490,00;83,59
489,00;83,63
488,00;83,65
487,00;83,69
486,00;83,76
485,00;83,81
484,00;83,79
483,00;83,79
482,00;83,85
481,00;83,91
480,00;83,94
479,00;83,98
478,00;84,06
477,00;84,12
476,00;84,13
475,00;84,13
474,00;84,18
473,00;84,23
472,00;84,21
471,00;84,18
470,00;84,19
469,00;84,20
468,00;84,17
467,00;84,15
466,00;84,19
465,00;84,20
464,00;84,16
463,00;84,12
462,00;84,16
461,00;84,22
460,00;84,23
459,00;84,24
458,00;84,30
457,00;84,34
456,00;84,29
455,00;84,24
454,00;84,27
453,00;84,30
452,00;84,27
451,00;84,23
450,00;84,25
449,00;84,26
448,00;84,22
447,00;84,19
446,00;84,20
445,00;84,19
444,00;84,09
443,00;84,01
442,00;84,02
441,00;84,01
440,00;83,91
439,00;83,83
438,00;83,87
437,00;83,95
436,00;83,94
435,00;83,88
434,00;83,86
433,00;83,84
432,00;83,79
431,00;83,84
430,00;84,02
429,00;84,14
428,00;84,10
427,00;84,06
426,00;84,16
425,00;84,27
424,00;84,23
423,00;84,14
422,00;84,19
421,00;84,31
420,00;84,43
419,00;84,72
418,00;85,18
417,00;85,46
416,00;85,42
415,00;85,30
414,00;85,28
413,00;85,26
412,00;85,15
411,00;85,11
410,00;85,29
409,00;85,48
408,00;85,47
407,00;85,35
406,00;85,30
405,00;85,16
404,00;84,83
403,00;84,58
402,00;84,65
401,00;84,85
400,00;84,91
